event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,height-above-ellipsoid,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
23745290619,FALSE,06:08.0,-61.8183556,19.369997,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-31,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624097.3905,2142192.092,20N,Greenwich Mean Time,06:08.0
23760381811,TRUE,01:20.0,-61.8181763,17.6924553,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625333.3325,1956553.401,20N,Greenwich Mean Time,01:20.0
23778716981,FALSE,01:20.0,-1.28E-05,-26.4242039,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,799228.3817,7073848.655,30S,Greenwich Mean Time,01:20.0
23778716982,TRUE,01:20.0,-61.8181763,17.6924553,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625333.3325,1956553.401,20N,Greenwich Mean Time,01:20.0
23760381812,TRUE,00:00.0,-61.8282623,17.6729984,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624276.9569,1954393.787,20N,Greenwich Mean Time,00:00.0
23778716983,TRUE,00:00.0,-61.8282623,17.6729984,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624276.9569,1954393.787,20N,Greenwich Mean Time,00:00.0
23760381813,TRUE,58:40.0,-61.8277512,17.6731262,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-39,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624331.0836,1954408.265,20N,Greenwich Mean Time,58:40.0
23778716984,TRUE,58:40.0,-61.8277512,17.6731262,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-39,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624331.0836,1954408.265,20N,Greenwich Mean Time,58:40.0
23778716985,FALSE,58:40.0,-61.8277512,17.7907581,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-103,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624249.9647,1967424.478,20N,Greenwich Mean Time,58:40.0
23778716986,TRUE,01:36.0,-61.8153343,17.6942711,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-36,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625633.5013,1956756.215,20N,Greenwich Mean Time,01:36.0
23778716987,TRUE,00:16.0,-61.8153839,17.6943226,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-34,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625628.2048,1956761.88,20N,Greenwich Mean Time,00:16.0
23797129581,TRUE,58:56.0,-61.8185081,17.6920185,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-19,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625298.4437,1956504.847,20N,Greenwich Mean Time,58:56.0
23797129582,TRUE,01:52.0,-61.8333817,17.6860809,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-35,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,623724.9682,1955838.018,20N,Greenwich Mean Time,01:52.0
23797129583,TRUE,00:32.0,-61.8274193,17.6733055,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-31,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624366.1663,1954428.323,20N,Greenwich Mean Time,00:32.0
23797129584,TRUE,59:12.0,-61.8154106,17.6942463,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-34,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625625.426,1956753.42,20N,Greenwich Mean Time,59:12.0
23801731373,TRUE,02:08.0,-61.8182793,17.6921978,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-37,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625322.5866,1956524.839,20N,Greenwich Mean Time,02:08.0
23806590296,TRUE,02:08.0,-61.8182793,17.6921978,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-37,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625322.5866,1956524.839,20N,Greenwich Mean Time,02:08.0
23801731374,TRUE,00:48.0,-61.8181267,17.6924286,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625338.6118,1956550.479,20N,Greenwich Mean Time,00:48.0
23805851668,TRUE,59:28.0,-61.8275986,17.6729984,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624347.3583,1954394.224,20N,Greenwich Mean Time,59:28.0
23805851669,TRUE,02:24.0,-61.8278275,17.6732292,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624322.9193,1954419.612,20N,Greenwich Mean Time,02:24.0
23806590297,TRUE,01:04.0,-61.8154373,17.6942711,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-30,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625622.5769,1956756.146,20N,Greenwich Mean Time,01:04.0
23809590621,TRUE,01:04.0,-61.8154373,17.6942711,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-30,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625622.5769,1956756.146,20N,Greenwich Mean Time,01:04.0
23806590298,TRUE,59:44.0,-61.8189697,17.6922245,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625249.342,1956527.335,20N,Greenwich Mean Time,59:44.0
23816390700,TRUE,59:44.0,-61.8189697,17.6922245,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625249.342,1956527.335,20N,Greenwich Mean Time,59:44.0
23809590622,FALSE,02:40.0,-61.815361,-140.796661,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,397712.8044,-5655919.729,20S,Greenwich Mean Time,02:40.0
23809590623,TRUE,02:40.0,-61.815361,17.6942711,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625630.6694,1956756.197,20N,Greenwich Mean Time,02:40.0
23809590624,TRUE,01:20.0,-61.8278542,17.6732025,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-39,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624320.1055,1954416.64,20N,Greenwich Mean Time,01:20.0
23809590625,TRUE,00:00.0,-61.8278008,17.6730499,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-37,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624325.8747,1954399.789,20N,Greenwich Mean Time,00:00.0
23809590626,TRUE,58:40.0,-61.8183556,17.6923256,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-31,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625314.4054,1956538.93,20N,Greenwich Mean Time,58:40.0
23811275013,TRUE,01:36.0,-61.8181763,17.6924553,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625333.3325,1956553.401,20N,Greenwich Mean Time,01:36.0
23816390701,FALSE,01:36.0,-61.8182526,-24.2309246,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,619987.0244,7319698.617,20S,Greenwich Mean Time,01:36.0
23811275014,TRUE,00:16.0,-61.8336906,17.6862087,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-33,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,623692.1168,1955851.957,20N,Greenwich Mean Time,00:16.0
23814960573,TRUE,58:56.0,-61.8275719,17.6732807,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-34,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624349.9964,1954425.479,20N,Greenwich Mean Time,58:56.0
23816390702,FALSE,03:12.0,-63.7182846,14.3178368,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-34,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,422537.8887,1582998.023,20N,Greenwich Mean Time,03:12.0
23814960574,TRUE,01:52.0,-61.8277779,17.6731014,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-39,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,624328.2684,1954405.503,20N,Greenwich Mean Time,01:52.0
23816390703,TRUE,00:32.0,-61.8195076,17.6918907,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625192.5219,1956490.042,20N,Greenwich Mean Time,00:32.0
23816390704,TRUE,59:12.0,-61.8189697,17.6918144,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-11,FALSE,G,OK,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,625249.6263,1956481.956,20N,Greenwich Mean Time,59:12.0
23822386763,FALSE,02:08.0,-55.3632889,-197.716492,,,,,,,,,,,,,,,,,,,,,,,,,,3D,991,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,326439.341,-1.20E+07,21S,Greenwich Mean Time,02:08.0
23822386764,TRUE,00:48.0,-60.9866867,15.593997,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,C,OK(corrected),,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,715875.4107,1725046.313,20N,Greenwich Mean Time,00:48.0
23816390705,FALSE,18:24.0,92.5314178,17.6918144,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-11,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,450308.7508,1956151.374,46N,Greenwich Mean Time,18:24.0
23797129585,TRUE,49:36.0,-1.28E-05,-1.28E-05,,,,,,,,,,,,,,,,,,,,,,,,,,3D,15383,FALSE,C,OK(corrected),1,2600,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,833977.1306,9999998.583,30S,Greenwich Mean Time,49:36.0
23659265957,FALSE,22:56.0,-61.8041725,17.6990585,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-1000,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,626813.9865,1957293.428,20N,Greenwich Mean Time,22:56.0
23816390706,FALSE,32:16.0,-61.3987465,16.8535938,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-537,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,670592.9885,1864050.223,20N,Greenwich Mean Time,32:16.0
23702492266,FALSE,34:08.0,-187.391861,-146.613083,,,,,,,,,,,,,,,,,,,,,,,,,,2D,11731,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,-1.01E+07,3.97E+07,23S,Greenwich Mean Time,34:08.0
23806590299,FALSE,25:20.0,-96.2142868,-206.528137,,,,,,,,,,,,,,,,,,,,,,,,,,2D,8170,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,222404.5172,-1.29E+07,14S,Greenwich Mean Time,25:20.0
23597634191,FALSE,48:48.0,-60.7979889,14.4662657,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-9,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,737361.1054,1600433.814,20N,Greenwich Mean Time,48:48.0
23704765655,FALSE,29:52.0,-177.540726,111.797157,,,,,,,,,,,,,,,,,,,,,,,,,,2D,15383,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,522406.6697,1.24E+07,1N,Greenwich Mean Time,29:52.0
23569555752,FALSE,03:12.0,-139.936569,83.2930679,,,,,,,,,,,,,,,,,,,,,,,,,,2D,14398,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,513865.3268,9249302.931,7N,Greenwich Mean Time,03:12.0
23809590627,FALSE,21:20.0,-22.5113983,-11.2223358,,,,,,,,,,,,,,,,,,,,,,,,,,2D,13541,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,334996.2096,8759012.994,27S,Greenwich Mean Time,21:20.0
23639720018,FALSE,46:40.0,86.2209702,166.429382,,,,,,,,,,,,,,,,,,,,,,,,,,3D,12836,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,584284.2112,1.85E+07,45N,Greenwich Mean Time,46:40.0
23716047995,FALSE,49:36.0,-61.8334084,17.6862583,,,,,,,,,,,,,,,,,,,,,,,,,,2D,19,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,623722.0148,1955857.63,20N,Greenwich Mean Time,49:36.0
23809590628,FALSE,25:20.0,-96.6577301,95.2529755,,,,,,,,,,,,,,,,,,,,,,,,,,3D,12272,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,476064.8641,1.06E+07,14N,Greenwich Mean Time,25:20.0
23659265958,FALSE,09:52.0,208.251556,-131.649658,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-1000,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,407274.2581,-4639932.612,5S,Greenwich Mean Time,09:52.0
23639720019,FALSE,17:04.0,-118.153534,-187.290771,,,,,,,,,,,,,,,,,,,,,,,,,,2D,8112,TRUE,E,Fail,,,gps,Calidris canutus,236444,FELG(5T>),Red Knot Fall MA Migration Study,627336.8994,-1.08E+07,11S,Greenwich Mean Time,17:04.0
23654228106,FALSE,33:52.0,-134.385162,184.143814,,,,,,,,,,,,,,,,,,,,,,,,,,3D,13571,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,431760.279,2.05E+07,8N,Greenwich Mean Time,33:52.0
23644976989,FALSE,01:52.0,-140.147476,-108.459587,,,,,,,,,,,,,,,,,,,,,,,,,,2D,3388,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,469872.5065,-2058046.615,7S,Greenwich Mean Time,01:52.0
23588559314,FALSE,17:36.0,-51.3598328,-40.6946182,,,,,,,,,,,,,,,,,,,,,,,,,,3D,717,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,469598.236,5495080.068,22S,Greenwich Mean Time,17:36.0
23641923364,FALSE,10:24.0,-70.3992691,41.7001839,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-23,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,383572.1288,4617434.715,19N,Greenwich Mean Time,10:24.0
23548115332,FALSE,17:36.0,-69.9672165,41.5236206,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,419302.2994,4597338.133,19N,Greenwich Mean Time,17:36.0
23704328339,FALSE,14:24.0,-5.01569271,-127.50135,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-1000,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,636828.3156,-4177518.257,30S,Greenwich Mean Time,14:24.0
23752484054,FALSE,28:32.0,129.913406,6.7268734,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,600948.3388,743650.1005,52N,Greenwich Mean Time,28:32.0
23652786998,FALSE,20:00.0,91.0300064,-42.1048698,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-16,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,337114.6721,5336702.176,46S,Greenwich Mean Time,20:00.0
23617143169,FALSE,33:52.0,106.066727,-12.581645,,,,,,,,,,,,,,,,,,,,,,,,,,2D,12102,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,615874.1202,8608892.859,48S,Greenwich Mean Time,33:52.0
23590419264,FALSE,29:52.0,-56.553051,41.6448402,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-494,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,537220.4104,4610440.933,21N,Greenwich Mean Time,29:52.0
23704328340,FALSE,01:20.0,-190.00383,-80.7502747,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-1000,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,481987.441,1034514.472,59S,Greenwich Mean Time,01:20.0
23597634174,FALSE,25:04.0,-69.9779968,14.0146046,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,394387.4799,1549559.802,19N,Greenwich Mean Time,25:04.0
23603986404,FALSE,13:04.0,190.922028,-41.7754745,,,,,,,,,,,,,,,,,,,,,,,,,,2D,12272,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,659739.5434,5373366.761,2S,Greenwich Mean Time,13:04.0
23752484055,FALSE,49:04.0,-32.8784256,8.46403885,,,,,,,,,,,,,,,,,,,,,,,,,,3D,12068,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,513381.8239,935600.7396,25N,Greenwich Mean Time,49:04.0
23597634175,FALSE,19:28.0,-69.9671402,41.671669,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-159,TRUE,E,Fail,,,gps,,236450,,Red Knot Fall MA Migration Study,419492.8801,4613774.833,19N,Greenwich Mean Time,19:28.0
23545208235,TRUE,59:28.0,-69.9706726,41.6459656,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419166.693,4610924.442,19N,Greenwich Mean Time,59:28.0
23545208236,TRUE,02:24.0,-69.9770508,41.6448631,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-20,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418634.1515,4610808.038,19N,Greenwich Mean Time,02:24.0
23545208237,TRUE,01:04.0,-69.9672165,41.645401,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419453.8017,4610858.523,19N,Greenwich Mean Time,01:04.0
23566979292,TRUE,01:04.0,-69.9672165,41.645401,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419453.8017,4610858.523,19N,Greenwich Mean Time,01:04.0
23545208238,TRUE,59:44.0,-69.9795609,41.6421509,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418421.6943,4610509.291,19N,Greenwich Mean Time,59:44.0
23558468858,TRUE,02:40.0,-69.9714203,41.6425095,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419100.1037,4610541.433,19N,Greenwich Mean Time,02:40.0
23558468859,TRUE,01:20.0,-69.9710083,41.6461945,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-30,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419139.0233,4610950.17,19N,Greenwich Mean Time,01:20.0
23558468860,TRUE,00:00.0,-69.9776917,41.6436348,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418579.2322,4610672.272,19N,Greenwich Mean Time,00:00.0
23566979293,TRUE,00:00.0,-69.9776917,41.6436348,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418579.2322,4610672.272,19N,Greenwich Mean Time,00:00.0
23558468861,TRUE,58:40.0,-69.9704666,41.6459923,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419183.8813,4610927.213,19N,Greenwich Mean Time,58:40.0
23558468862,TRUE,01:36.0,-69.9795609,41.644249,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418424.3409,4610742.23,19N,Greenwich Mean Time,01:36.0
23566979294,TRUE,01:36.0,-69.9795609,41.644249,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418424.3409,4610742.23,19N,Greenwich Mean Time,01:36.0
23558468863,TRUE,00:16.0,-69.9713669,41.6426353,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419104.7083,4610555.35,19N,Greenwich Mean Time,00:16.0
23566979295,TRUE,58:56.0,-69.9694977,41.6472206,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419266.1015,4611062.676,19N,Greenwich Mean Time,58:56.0
23566979296,TRUE,01:52.0,-69.9697037,41.6402321,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419240.2201,4610286.979,19N,Greenwich Mean Time,01:52.0
23569555732,TRUE,00:32.0,-69.9688034,41.646553,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419323.0863,4610987.906,19N,Greenwich Mean Time,00:32.0
23578556060,TRUE,00:32.0,-69.9688034,41.646553,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419323.0863,4610987.906,19N,Greenwich Mean Time,00:32.0
23569555733,TRUE,59:12.0,-69.9686279,41.6464272,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419337.5443,4610973.775,19N,Greenwich Mean Time,59:12.0
23569555734,TRUE,02:08.0,-69.9714432,41.6421776,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419097.7814,4610504.606,19N,Greenwich Mean Time,02:08.0
23569555735,TRUE,00:48.0,-69.968399,41.6466293,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419356.8582,4610995.999,19N,Greenwich Mean Time,00:48.0
23576182796,TRUE,59:28.0,-69.9696503,41.6389008,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-18,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419243.0053,4610139.123,19N,Greenwich Mean Time,59:28.0
23576182797,TRUE,02:24.0,-69.9684753,41.6466293,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419350.5042,4610996.07,19N,Greenwich Mean Time,02:24.0
23576182798,TRUE,01:04.0,-69.9741592,41.645401,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,418875.6328,4610865.033,19N,Greenwich Mean Time,01:04.0
23576182799,TRUE,59:44.0,-69.9715195,41.6423798,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-20,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419091.68,4610527.127,19N,Greenwich Mean Time,59:44.0
23578556061,TRUE,02:40.0,-69.9684982,41.6466827,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419348.6638,4611002.02,19N,Greenwich Mean Time,02:40.0
23581624397,FALSE,02:40.0,-69.8407059,41.6468849,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-278,TRUE,E,Fail,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,429990.8378,4610912.806,19N,Greenwich Mean Time,02:40.0
23578556062,TRUE,01:20.0,-69.9681702,41.6400757,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,G,OK,,,gps,Calidris canutus,236450,FELG(9V>),Red Knot Fall MA Migration Study,419367.741,4610268.179,19N,Greenwich Mean Time,01:20.0
